"","ID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con"
"231","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","ability","聪明","","","self","j","self","514","1","_Positive_ability"
"232","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Positive","morality","高洁","","","old","3","old","1337","1","friend_Positive_morality"
"233","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","morality","高洁","","","friend","f","friend","810","1","_Positive_morality"
"234","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Negative","morality","无赖","","","new","1","new","888","1","NA_Negative_morality"
"235","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Negative","ability","差生","","","new","1","new","591","1","NA_Negative_ability"
"236","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","morality","坦荡","","","new","1","new","778","1","NA_Positive_morality"
"237","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Negative","morality","不仁","","","new","1","new","1319","1","NA_Negative_morality"
"238","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","ability","高效","","","new","2","familiar","3387","0","NA_Positive_ability"
"239","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","ability","高效","","",NA,"f","friend","1806",NA,"_Positive_ability"
"240","phase_016_subj_6","Female","SRET","RJ_formal1","self","Negative","ability","业余","","","old","3","old","942","1","self_Negative_ability"
"241","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","ability","业余","","","self","j","self","1954","1","_Negative_ability"
"242","phase_016_subj_6","Female","SRET","RJ_formal1","self","Positive","ability","变通","","","old","3","old","1319","1","self_Positive_ability"
"243","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","ability","变通","","","self","j","self","532","1","_Positive_ability"
"244","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","morality","刚正","","","new","1","new","996","1","NA_Positive_morality"
"245","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Negative","ability","外行","","","new","2","familiar","2361","0","NA_Negative_ability"
"246","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","ability","外行","","",NA,"j","self","681",NA,"_Negative_ability"
"247","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Negative","ability","愚痴","","","new","3","old","1712","0","NA_Negative_ability"
"248","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","ability","愚痴","","",NA,"f","friend","513",NA,"_Negative_ability"
"249","phase_016_subj_6","Female","SRET","RJ_formal1","self","Positive","morality","诚信","","","old","3","old","1578","1","self_Positive_morality"
"250","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","morality","诚信","","","self","j","self","3312","1","_Positive_morality"
"251","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Negative","morality","卑鄙","","","old","2","familiar","1446","1","friend_Negative_morality"
"252","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","morality","卑鄙","","","friend","f","friend","1641","1","_Negative_morality"
"253","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Positive","ability","博识","","","old","3","old","1169","1","friend_Positive_ability"
"254","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","ability","博识","","","friend","f","friend","466","1","_Positive_ability"
"255","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","morality","忠良","","","new","2","familiar","1349","0","NA_Positive_morality"
"256","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","morality","忠良","","",NA,"f","friend","550",NA,"_Positive_morality"
"257","phase_016_subj_6","Female","SRET","RJ_formal1","self","Negative","ability","无知","","","old","2","familiar","5269","1","self_Negative_ability"
"258","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","ability","无知","","","self","f","friend","612","0","_Negative_ability"
"259","phase_016_subj_6","Female","SRET","RJ_formal1","self","Negative","morality","诡诈","","","old","3","old","3237","1","self_Negative_morality"
"260","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","morality","诡诈","","","self","f","friend","1130","0","_Negative_morality"
"261","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Negative","morality","贪污","","","new","2","familiar","4348","0","NA_Negative_morality"
"262","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","morality","贪污","","",NA,"f","friend","1444",NA,"_Negative_morality"
"263","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Positive","ability","顶事","","","old","3","old","2971","1","friend_Positive_ability"
"264","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","ability","顶事","","","friend","f","friend","534","1","_Positive_ability"
"265","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Positive","ability","智慧","","","old","3","old","1286","1","friend_Positive_ability"
"266","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","ability","智慧","","","friend","f","friend","464","1","_Positive_ability"
"267","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Negative","morality","恶劣","","","old","3","old","1521","1","friend_Negative_morality"
"268","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","morality","恶劣","","","friend","f","friend","708","1","_Negative_morality"
"269","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","morality","侠义","","","new","2","familiar","2151","0","NA_Positive_morality"
"270","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","morality","侠义","","",NA,"f","friend","1250",NA,"_Positive_morality"
"271","phase_016_subj_6","Female","SRET","RJ_formal1","self","Positive","ability","毅力","","","old","3","old","3060","1","self_Positive_ability"
"272","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","ability","毅力","","","self","j","self","2310","1","_Positive_ability"
"273","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Positive","morality","忠勇","","","old","2","familiar","1218","1","friend_Positive_morality"
"274","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","morality","忠勇","","","friend","j","self","480","0","_Positive_morality"
"275","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","morality","守信","","","new","2","familiar","2361","0","NA_Positive_morality"
"276","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","morality","守信","","",NA,"j","self","362",NA,"_Positive_morality"
"277","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","ability","高明","","","new","1","new","1105","1","NA_Positive_ability"
"278","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Negative","ability","才尽","","","new","1","new","1745","1","NA_Negative_ability"
"279","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","morality","厚道","","","new","1","new","1415","1","NA_Positive_morality"
"280","phase_016_subj_6","Female","SRET","RJ_formal1","self","Negative","morality","不孝","","","old","3","old","2470","1","self_Negative_morality"
"281","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","morality","不孝","","","self","j","self","333","1","_Negative_morality"
"282","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","ability","有力","","","new","1","new","2075","1","NA_Positive_ability"
"283","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Negative","morality","低劣","","","old","3","old","977","1","friend_Negative_morality"
"284","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","morality","低劣","","","friend","f","friend","1522","1","_Negative_morality"
"285","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","morality","敬业","","","new","1","new","3051","1","NA_Positive_morality"
"286","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","ability","刻苦","","","new","2","familiar","1256","0","NA_Positive_ability"
"287","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","ability","刻苦","","",NA,"f","friend","467",NA,"_Positive_ability"
"288","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","morality","君子","","","new","2","familiar","4066","0","NA_Positive_morality"
"289","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","morality","君子","","",NA,"f","friend","390",NA,"_Positive_morality"
"290","phase_016_subj_6","Female","SRET","RJ_formal1","self","Negative","ability","驽钝","","","old","3","old","2136","1","self_Negative_ability"
"291","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","ability","驽钝","","","self","j","self","347","1","_Negative_ability"
"292","phase_016_subj_6","Female","SRET","RJ_formal1","self","Negative","ability","新手","","","old","3","old","941","1","self_Negative_ability"
"293","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","ability","新手","","","self","j","self","333","1","_Negative_ability"
"294","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","ability","专注","","","new","2","familiar","1612","0","NA_Positive_ability"
"295","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","ability","专注","","",NA,"j","self","488",NA,"_Positive_ability"
"296","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Negative","ability","庸碌","","","new","1","new","913","1","NA_Negative_ability"
"297","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","morality","奸险","","","self","f","friend","1593","0","_Negative_morality"
"298","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Positive","ability","利落","","","old","3","old","1531","1","friend_Positive_ability"
"299","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","ability","利落","","","friend","f","friend","365","1","_Positive_ability"
"300","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","ability","努力","","","new","1","new","2307","1","NA_Positive_ability"
"301","phase_016_subj_6","Female","SRET","RJ_formal1","self","Negative","ability","短浅","","","old","1","new","1090","0","self_Negative_ability"
"302","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Negative","ability","犹豫","","","new","2","familiar","2137","0","NA_Negative_ability"
"303","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","ability","犹豫","","",NA,"f","friend","319",NA,"_Negative_ability"
"304","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Negative","morality","利己","","","old","3","old","2177","1","friend_Negative_morality"
"305","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","morality","利己","","","friend","j","self","1062","0","_Negative_morality"
"306","phase_016_subj_6","Female","SRET","RJ_formal1","self","Negative","morality","伪善","","","old","2","familiar","1721","1","self_Negative_morality"
"307","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","morality","伪善","","","self","f","friend","1225","0","_Negative_morality"
"308","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Negative","morality","龌龊","","","new","1","new","781","1","NA_Negative_morality"
"309","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Negative","morality","贪腐","","","new","2","familiar","2190","0","NA_Negative_morality"
"310","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","morality","贪腐","","",NA,"f","friend","597",NA,"_Negative_morality"
"311","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Positive","ability","娴熟","","","old","3","old","3118","1","friend_Positive_ability"
"312","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","ability","娴熟","","","friend","j","self","5469","0","_Positive_ability"
"313","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Positive","ability","果断","","","new","3","old","4175","0","NA_Positive_ability"
"314","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","ability","果断","","",NA,"f","friend","338",NA,"_Positive_ability"
"315","phase_016_subj_6","Female","SRET","RJ_formal1","self","Positive","morality","善良","","","old","3","old","1573","1","self_Positive_morality"
"316","phase_016_subj_6","Female","SRET","RJ_formal_2","","Positive","morality","善良","","","self","f","friend","407","0","_Positive_morality"
"317","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Negative","ability","依靠","","","old","3","old","4201","1","friend_Negative_ability"
"318","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","ability","依靠","","","friend","f","friend","335","1","_Negative_ability"
"319","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Negative","morality","奸诈","","","old","3","old","2074","1","friend_Negative_morality"
"320","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","morality","奸诈","","","friend","f","friend","327","1","_Negative_morality"
"321","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Negative","morality","腐败","","","old","2","familiar","1654","1","friend_Negative_morality"
"322","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","morality","腐败","","","friend","f","friend","338","1","_Negative_morality"
"323","phase_016_subj_6","Female","SRET","RJ_formal1","friend","Negative","ability","怠惰","","","old","2","familiar","2251","1","friend_Negative_ability"
"324","phase_016_subj_6","Female","SRET","RJ_formal_2","","Negative","ability","怠惰","","","friend","f","friend","350","1","_Negative_ability"
"325","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Negative","ability","窝囊","","","new","1","new","774","1","NA_Negative_ability"
"326","phase_016_subj_6","Female","SRET","RJ_formal1",NA,"Negative","morality","罪恶","","","new","1","new","733","1","NA_Negative_morality"
