"","subj_idx","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","friend_name","con","ID"
"196",718982212988436480,322,"Female","SRET","RJ_formal1","friend","Negative","ability","盲目","","","old","1","new","2601","0","王","friend_Negative_ability","phase_015_subj_18"
"197",718982212988436480,322,"Female","SRET","RJ_formal1","friend","Negative","ability","逞强","","","old","3","old","1830","1","王","friend_Negative_ability","phase_015_subj_18"
"198",718982212988436480,322,"Female","SRET","RJ_formal_2","","Negative","ability","逞强","","","friend","j","friend","1322","1","王","_Negative_ability","phase_015_subj_18"
"199",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Negative","ability","弱智","","","new","1","new","1595","1","王","NA_Negative_ability","phase_015_subj_18"
"200",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Negative","ability","粗心","","","new","1","new","3678","1","王","NA_Negative_ability","phase_015_subj_18"
"201",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Positive","morality","守信","","","new","3","old","1202","0","王","NA_Positive_morality","phase_015_subj_18"
"202",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","morality","守信","","",NA,"f","self","1510",NA,"王","_Positive_morality","phase_015_subj_18"
"203",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Positive","morality","谦逊","","","new","1","new","1343","1","王","NA_Positive_morality","phase_015_subj_18"
"204",718982212988436480,322,"Female","SRET","RJ_formal1","self","Positive","morality","奉献","","","old","3","old","1449","1","王","self_Positive_morality","phase_015_subj_18"
"205",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","morality","奉献","","","self","f","self","1171","1","王","_Positive_morality","phase_015_subj_18"
"206",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Negative","ability","差生","","","new","1","new","1060","1","王","NA_Negative_ability","phase_015_subj_18"
"207",718982212988436480,322,"Female","SRET","RJ_formal1","friend","Positive","ability","顶事","","","old","3","old","1573","1","王","friend_Positive_ability","phase_015_subj_18"
"208",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","ability","顶事","","","friend","j","friend","802","1","王","_Positive_ability","phase_015_subj_18"
"209",718982212988436480,322,"Female","SRET","RJ_formal1","self","Negative","morality","狡狯","","","old","3","old","1393","1","王","self_Negative_morality","phase_015_subj_18"
"210",718982212988436480,322,"Female","SRET","RJ_formal_2","","Negative","morality","狡狯","","","self","f","self","3384","1","王","_Negative_morality","phase_015_subj_18"
"211",718982212988436480,322,"Female","SRET","RJ_formal1","friend","Negative","morality","无赖","","","old","3","old","1989","1","王","friend_Negative_morality","phase_015_subj_18"
"212",718982212988436480,322,"Female","SRET","RJ_formal_2","","Negative","morality","无赖","","","friend","j","friend","981","1","王","_Negative_morality","phase_015_subj_18"
"213",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Positive","morality","高洁","","","new","1","new","1085","1","王","NA_Positive_morality","phase_015_subj_18"
"214",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Positive","morality","守时","","","new","3","old","1375","0","王","NA_Positive_morality","phase_015_subj_18"
"215",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","morality","守时","","",NA,"f","self","972",NA,"王","_Positive_morality","phase_015_subj_18"
"216",718982212988436480,322,"Female","SRET","RJ_formal1","self","Positive","morality","正气","","","old","3","old","1136","1","王","self_Positive_morality","phase_015_subj_18"
"217",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","morality","正气","","","self","f","self","944","1","王","_Positive_morality","phase_015_subj_18"
"218",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Positive","morality","仁爱","","","new","3","old","1084","0","王","NA_Positive_morality","phase_015_subj_18"
"219",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","morality","仁爱","","",NA,"f","self","2769",NA,"王","_Positive_morality","phase_015_subj_18"
"220",718982212988436480,322,"Female","SRET","RJ_formal1","self","Positive","morality","宽容","","","old","3","old","951","1","王","self_Positive_morality","phase_015_subj_18"
"221",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","morality","宽容","","","self","f","self","898","1","王","_Positive_morality","phase_015_subj_18"
"222",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Positive","ability","懂行","","","new","1","new","1513","1","王","NA_Positive_ability","phase_015_subj_18"
"223",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Positive","morality","礼貌","","","new","1","new","1051","1","王","NA_Positive_morality","phase_015_subj_18"
"224",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Positive","ability","肯干","","","new","2","familiar","2606","0","王","NA_Positive_ability","phase_015_subj_18"
"225",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","ability","肯干","","",NA,"j","friend","3106",NA,"王","_Positive_ability","phase_015_subj_18"
"226",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Positive","ability","无敌","","","new","1","new","1035","1","王","NA_Positive_ability","phase_015_subj_18"
"227",718982212988436480,322,"Female","SRET","RJ_formal1","friend","Positive","morality","清廉","","","old","3","old","2038","1","王","friend_Positive_morality","phase_015_subj_18"
"228",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","morality","清廉","","","friend","j","friend","1353","1","王","_Positive_morality","phase_015_subj_18"
"229",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Negative","morality","奸诈","","","new","3","old","1430","0","王","NA_Negative_morality","phase_015_subj_18"
"230",718982212988436480,322,"Female","SRET","RJ_formal_2","","Negative","morality","奸诈","","",NA,"f","self","1079",NA,"王","_Negative_morality","phase_015_subj_18"
"231",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Positive","ability","果断","","","new","3","old","3015","0","王","NA_Positive_ability","phase_015_subj_18"
"232",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","ability","果断","","",NA,"j","friend","835",NA,"王","_Positive_ability","phase_015_subj_18"
"233",718982212988436480,322,"Female","SRET","RJ_formal1","self","Positive","morality","仁厚","","","old","3","old","1483","1","王","self_Positive_morality","phase_015_subj_18"
"234",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","morality","仁厚","","","self","f","self","1748","1","王","_Positive_morality","phase_015_subj_18"
"235",718982212988436480,322,"Female","SRET","RJ_formal1","friend","Negative","ability","驽钝","","","old","3","old","2557","1","王","friend_Negative_ability","phase_015_subj_18"
"236",718982212988436480,322,"Female","SRET","RJ_formal_2","","Negative","ability","驽钝","","","friend","j","friend","695","1","王","_Negative_ability","phase_015_subj_18"
"237",718982212988436480,322,"Female","SRET","RJ_formal1","self","Positive","morality","刚正","","","old","3","old","1184","1","王","self_Positive_morality","phase_015_subj_18"
"238",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","morality","刚正","","","self","j","friend","925","0","王","_Positive_morality","phase_015_subj_18"
"239",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Positive","morality","廉正","","","new","3","old","1896","0","王","NA_Positive_morality","phase_015_subj_18"
"240",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","morality","廉正","","",NA,"f","self","1060",NA,"王","_Positive_morality","phase_015_subj_18"
"241",718982212988436480,322,"Female","SRET","RJ_formal1","self","Negative","ability","迂拙","","","old","3","old","2772","1","王","self_Negative_ability","phase_015_subj_18"
"242",718982212988436480,322,"Female","SRET","RJ_formal_2","","Negative","ability","迂拙","","","self","j","friend","1542","0","王","_Negative_ability","phase_015_subj_18"
"243",718982212988436480,322,"Female","SRET","RJ_formal1","self","Positive","morality","敬业","","","old","3","old","1177","1","王","self_Positive_morality","phase_015_subj_18"
"244",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","morality","敬业","","","self","f","self","1505","1","王","_Positive_morality","phase_015_subj_18"
"245",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Positive","ability","专注","","","new","1","new","2859","1","王","NA_Positive_ability","phase_015_subj_18"
"246",718982212988436480,322,"Female","SRET","RJ_formal1","friend","Negative","morality","阴毒","","","old","3","old","2147","1","王","friend_Negative_morality","phase_015_subj_18"
"247",718982212988436480,322,"Female","SRET","RJ_formal_2","","Negative","morality","阴毒","","","friend","j","friend","864","1","王","_Negative_morality","phase_015_subj_18"
"248",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Negative","ability","短浅","","","new","1","new","1291","1","王","NA_Negative_ability","phase_015_subj_18"
"249",718982212988436480,322,"Female","SRET","RJ_formal1","friend","Negative","ability","无助","","","old","3","old","2551","1","王","friend_Negative_ability","phase_015_subj_18"
"250",718982212988436480,322,"Female","SRET","RJ_formal_2","","Negative","ability","无助","","","friend","j","friend","2835","1","王","_Negative_ability","phase_015_subj_18"
"251",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Negative","ability","无能","","","new","1","new","967","1","王","NA_Negative_ability","phase_015_subj_18"
"252",718982212988436480,322,"Female","SRET","RJ_formal1","friend","Positive","ability","上进","","","old","1","new","2199","0","王","friend_Positive_ability","phase_015_subj_18"
"253",718982212988436480,322,"Female","SRET","RJ_formal1","self","Positive","ability","沉着","","","old","3","old","1318","1","王","self_Positive_ability","phase_015_subj_18"
"254",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","ability","沉着","","","self","j","friend","1027","0","王","_Positive_ability","phase_015_subj_18"
"255",718982212988436480,322,"Female","SRET","RJ_formal1","friend","Positive","morality","善心","","","old","3","old","1806","1","王","friend_Positive_morality","phase_015_subj_18"
"256",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","morality","善心","","","friend","j","friend","2486","1","王","_Positive_morality","phase_015_subj_18"
"257",718982212988436480,322,"Female","SRET","RJ_formal1","self","Negative","ability","畏难","","","old","3","old","2545","1","王","self_Negative_ability","phase_015_subj_18"
"258",718982212988436480,322,"Female","SRET","RJ_formal_2","","Negative","ability","畏难","","","self","f","self","524","1","王","_Negative_ability","phase_015_subj_18"
"259",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Positive","ability","高效","","","new","2","familiar","5004","0","王","NA_Positive_ability","phase_015_subj_18"
"260",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","ability","高效","","",NA,"f","self","1030",NA,"王","_Positive_ability","phase_015_subj_18"
"261",718982212988436480,322,"Female","SRET","RJ_formal1","friend","Negative","ability","昏庸","","","old","2","familiar","4322","1","王","friend_Negative_ability","phase_015_subj_18"
"262",718982212988436480,322,"Female","SRET","RJ_formal_2","","Negative","ability","昏庸","","","friend","f","self","1763","0","王","_Negative_ability","phase_015_subj_18"
"263",718982212988436480,322,"Female","SRET","RJ_formal1","friend","Negative","morality","虚假","","","old","3","old","1317","1","王","friend_Negative_morality","phase_015_subj_18"
"264",718982212988436480,322,"Female","SRET","RJ_formal_2","","Negative","morality","虚假","","","friend","j","friend","1550","1","王","_Negative_morality","phase_015_subj_18"
"265",718982212988436480,322,"Female","SRET","RJ_formal1","self","Positive","ability","远见","","","old","3","old","1416","1","王","self_Positive_ability","phase_015_subj_18"
"266",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","ability","远见","","","self","f","self","1200","1","王","_Positive_ability","phase_015_subj_18"
"267",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Positive","ability","扎实","","","new","1","new","3099","1","王","NA_Positive_ability","phase_015_subj_18"
"268",718982212988436480,322,"Female","SRET","RJ_formal1",NA,"Negative","ability","窝囊","","","new","1","new","1955","1","王","NA_Negative_ability","phase_015_subj_18"
"269",718982212988436480,322,"Female","SRET","RJ_formal1","self","Positive","ability","学霸","","","old","3","old","1453","1","王","self_Positive_ability","phase_015_subj_18"
"270",718982212988436480,322,"Female","SRET","RJ_formal_2","","Positive","ability","学霸","","","self","f","self","825","1","王","_Positive_ability","phase_015_subj_18"
"271",718982212988436480,322,"Female","SRET","RJ_formal1","self","Negative","ability","废物","","","old","3","old","2292","1","王","self_Negative_ability","phase_015_subj_18"
