"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","version_attrib","version_target","correct","IAT","screen_id","task_id","RT","condition","word","varname","summary","version_attrib2","version_target2","time_stamp","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","identity","Image","question_order" 
"484","<p style=""color:white; font-size: 35px;"">善良</p>","e","categorize-html","568","642602","0.0-6.0-1.1-8.1-1.34","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","false","14","4","moral","1123.2127659574467","positive","善良","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","569","642853","0.0-6.0-1.1-8.1-0.35","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"541","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","i","categorize-html","570","643398","0.0-6.0-1.1-8.1-1.35","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","true","14","4","moral","541","other","他的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","571","643650","0.0-6.0-1.1-8.1-0.36","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"647","<p style=""color:white; font-size: 35px;"">不仁</p>","e","categorize-html","572","644300","0.0-6.0-1.1-8.1-1.36","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","true","14","4","moral","647","negative","不仁","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","573","644552","0.0-6.0-1.1-8.1-0.37","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"583","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","i","categorize-html","574","645138","0.0-6.0-1.1-8.1-1.37","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","true","14","4","moral","583","other","别人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","575","645392","0.0-6.0-1.1-8.1-0.38","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1054","<p style=""color:white; font-size: 35px;"">廉正</p>","i","categorize-html","576","646450","0.0-6.0-1.1-8.1-1.38","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","true","14","4","moral","1054","positive","廉正","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","577","646702","0.0-6.0-1.1-8.1-0.39","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"493","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","e","categorize-html","578","647198","0.0-6.0-1.1-8.1-1.39","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","true","14","4","moral","493","self","自己的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","579","647450","0.0-6.0-1.1-8.1-0.40","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"572","<p style=""color:white; font-size: 35px;"">小人</p>","e","categorize-html","580","648026","0.0-6.0-1.1-8.1-1.40","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","true","14","4","moral","572","negative","小人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","581","648277","0.0-6.0-1.1-8.1-0.41","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"483","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","i","categorize-html","582","648764","0.0-6.0-1.1-8.1-1.41","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","true","14","4","moral","483","other","他人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","583","649015","0.0-6.0-1.1-8.1-0.42","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"484","<p style=""color:white; font-size: 35px;"">高尚</p>","i","categorize-html","584","649502","0.0-6.0-1.1-8.1-1.42","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","true","14","4","moral","484","positive","高尚","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","585","649754","0.0-6.0-1.1-8.1-0.43","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"472","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","e","categorize-html","586","650228","0.0-6.0-1.1-8.1-1.43","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","true","14","4","moral","472","self","自己的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","587","650480","0.0-6.0-1.1-8.1-0.44","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"361","<p style=""color:white; font-size: 35px;"">小人</p>","e","categorize-html","588","650845","0.0-6.0-1.1-8.1-1.44","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","true","14","4","moral","361","negative","小人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","589","651097","0.0-6.0-1.1-8.1-0.45","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"548","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","i","categorize-html","590","651649","0.0-6.0-1.1-8.1-1.45","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","true","14","4","moral","548","other","别人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","591","651900","0.0-6.0-1.1-8.1-0.46","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"397","<p style=""color:white; font-size: 35px;"">君子</p>","i","categorize-html","592","652301","0.0-6.0-1.1-8.1-1.46","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","true","14","4","moral","397","positive","君子","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","593","652554","0.0-6.0-1.1-8.1-0.47","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"433","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","e","categorize-html","594","652992","0.0-6.0-1.1-8.1-1.47","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","true","14","4","moral","433","self","本人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","595","653243","0.0-6.0-1.1-8.1-0.48","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"423","<p style=""color:white; font-size: 35px;"">不孝</p>","e","categorize-html","596","653669","0.0-6.0-1.1-8.1-1.48","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","true","14","4","moral","423","negative","不孝","","","","","","","","","","","","","","",""
"12961","
    <div class=""tag-bottom""><p>
    —— 任务5：对“他人”词和“自我”词分类 ——<p/>
    <span style=""color:#FF6188""><b>注意上方，仍然是两个类别标签，但互换了位置！</b></span><p/>
    <span style=""color:#FFD866""><b>请根据上方标签的提示，尽可能正确并且快速地做出按键反应</b></span><p/>
    当按键错误时屏幕中会出现<span style=""color:red""> X </span>，需要按另一个键纠正才能继续<br/><p/>
    请把双手食指分别放在键盘的“E”键和“I”键上<p/>
    按<空格键>开始
    </p></div>"," ","html-keyboard-response","597","666630","0.0-6.0-1.1-9.1","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","598","666883","0.0-6.0-1.1-10.1-0.1","3","3","3","4","2","3","2","2","2","2","4","2","1","3","2","2","2","2","4","4","4","5","4","4","5","4","4","4","4","1","0","1","1","0","0","1","1","1","1","-1","0","1","0","1","3","4","5","4","5","4","4","4","2","2","735606541780258817","谢","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
